cod_dane,snapshot_date,cod_establecimiento,nombre_establecimiento,nombre_sede,sede_principal,sector,correo_institucional,direccion,telefono,niveles,zona,cod_dep,nom_dep,cod_mun,nom_mun,cat_mun,mun_pdet,mun_zomac,nom_reg,cod_etc,nom_etc,total_matricula,matricula_prel,estado_fisico,confianza_geo,lat,lon,ausente_desde,first_seen
117001003822,2026-08-29,117001003822,INSTITUCIÓN EDUCATIVA ESCUELA NACIONAL AUXILIARES DE ENFERMERIA,INSTITUCIÓN EDUCATIVA ESCUELA NACIONAL AUXILIARES DE ENFERMERIA,S,OFICIAL,IEENAE@SEMMANIZALES.EDU.CO,KR 24 A 70 02,8872342,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,1035.0,1035.0,Colapso parcial,2 - MEDIA,5.050402999734164,-75.4872929997966,\N,2026-08-29T08:58:22Z
117001003890,2026-08-29,117001005256,INSTITUCIÓN EDUCATIVA LICEO MIXTO SINAI,INSTITUCIÓN EDUCATIVA LICEO MIXTO SINAI SEDE A,N,OFICIAL,IESINAI@SEMMANIZALES.EDU.CO,CL 50 7 19,8763979,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,214.0,214.0,Afectación menor,2 - MEDIA,5.076111000009496,-75.48888899973096,\N,2026-08-29T08:58:22Z
117001004357,2026-08-29,117001005256,INSTITUCIÓN EDUCATIVA LICEO MIXTO SINAI,INSTITUCIÓN EDUCATIVA LICEO MIXTO SINAI SEDE B,N,OFICIAL,IESINAI@SEMMANIZALES.EDU.CO,KR 10 51 01,8763939,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,88.0,88.0,Afectación menor,2 - MEDIA,5.0716669995924475,-75.49249999989935,\N,2026-08-29T08:58:22Z
117001004365,2026-08-29,117001004373,COLEGIO NUESTRA SEÑORA DE FATIMA,COLEGIO NUESTRA SEÑORA DE FATIMA SEDE A,N,OFICIAL,DECAL.NUSEFA@POLICIA.GOV.CO,CL 67 KR 12 ESQ,8754970,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,136.0,136.0,Afectación parcial,2 - MEDIA,5.058333000213264,-75.47666699987894,\N,2026-08-29T08:58:22Z
117001004373,2026-08-29,117001004373,COLEGIO NUESTRA SEÑORA DE FATIMA,COLEGIO NUESTRA SEÑORA DE FATIMA,S,OFICIAL,DECAL.NUSEFA@POLICIA.GOV.CO,CL 63 13 23,8751116,"MEDIA,BÁSICA SECUNDARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,183.0,183.0,Afectación parcial,2 - MEDIA,5.061502597127171,-75.47962567582736,\N,2026-08-29T08:58:22Z
117001004438,2026-08-29,117001004438,INSTITUCIÓN EDUCATIVA SAN JUAN BAUTISTA DE LA SALLE,INSTITUCIÓN EDUCATIVA SAN JUAN BAUTISTA LA SALLE,S,OFICIAL,IELASALLE@SEMMANIZALES.EDU.CO,CL 48 D KR 9 D,8763943,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,391.0,391.0,Afectación menor,2 - MEDIA,5.074444000117787,-75.49277799973369,\N,2026-08-29T08:58:22Z
117001004934,2026-08-29,117001004934,INSTITUCIÓN EDUCATIVA ESTAMBUL,INSTITUCIÓN EDUCATIVA ESTAMBUL,N,OFICIAL,IEESTAMBUL@SEMMANIZALES.EDU.CO,KR 42 11 05,8738550,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,568.0,568.0,Sin afectación,2 - MEDIA,5.053507999683479,-75.52599500040131,\N,2026-08-29T08:58:22Z
117001004942,2026-08-29,117001002737,INSTITUCIÓN EDUCATIVA LA ASUNCION,INSTITUCION EDUCATIVA LA ASUNCION SEDE B,N,OFICIAL,IELAASUNCION@SEMMANIZALES.EDU.CO,CL 57 D 9 D 27,8753383,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,426.0,426.0,Afectación menor,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
117001004993,2026-08-29,117001005981,INSTITUCIÓN EDUCATIVA FE Y ALEGRIA LA PAZ,INSTITUCIÓN EDUCATIVA FE Y ALEGRIA  LA PAZ SEDE A,N,OFICIAL,COLAPAZ@EPM.NET.CO,CARRERA 12B NO 47G-40,8763891,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,737.0,737.0,Sin afectación,2 - MEDIA,5.073653844243694,-75.49506562518172,\N,2026-08-29T08:58:22Z
117001005124,2026-08-29,117001005981,INSTITUCIÓN EDUCATIVA FE Y ALEGRIA LA PAZ,INSTITUCION EDUCATIVA FE Y ALEGRIA LA PAZ SEDE B,N,OFICIAL,IEFEYALEGRIA@SEMMANIZALES.EDU.CO,CL 45 F 12 57,8762430,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,244.0,244.0,Sin afectación,2 - MEDIA,5.07222034530341,-75.50021924739029,\N,2026-08-29T08:58:22Z
117001005132,2026-08-29,117001005132,INSTITUCIÓN EDUCATIVA SANTO DOMINGO SAVIO,INSTITUCIÓN EDUCATIVA SANTO DOMINGO SAVIO,S,OFICIAL,IESANTODOMINGOSAVIO@SEMMANIZALES.EDU.CO,CL 48 B KR 39 B,8880466,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,291.0,291.0,Afectación menor,2 - MEDIA,5.05555600027335,-75.51249999975683,\N,2026-08-29T08:58:22Z
117001005256,2026-08-29,117001005256,INSTITUCIÓN EDUCATIVA LICEO MIXTO SINAI,INSTITUCIÓN EDUCATIVA LICEO MIXTO SINAI,S,OFICIAL,IESINAI@SEMMANIZALES.EDU.CO,CARRERA 8 CALLES 53 Y 54,8767894,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,455.0,351.0,Afectación menor,2 - MEDIA,5.066788096160406,-75.47950133911058,\N,2026-08-29T08:58:22Z
117001005701,2026-08-29,117001005701,INSTITUCIÓN EDUCATIVA LA SULTANA,INSTITUCIÓN EDUCATIVA LA SULTANA,N,OFICIAL,IELASULTANAMANIZALES@GMAIL.COM,KR 11 66 35,8754817,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,437.0,316.0,Afectación menor,2 - MEDIA,5.059444000155802,-75.47527799963382,\N,2026-08-29T08:58:22Z
117001005841,2026-08-29,117001005841,INSTITUCIÓN EDUCATIVA VILLA DEL PILAR,INSTITUCIÓN EDUCATIVA VILLA DEL PILAR,S,OFICIAL,IEVILLADELPILAR@SEMMANIZALES.EDU.CO,CL 9 KR 3,8721779,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,146.0,146.0,Afectación menor,2 - MEDIA,5.082777999957616,-75.5269440004304,\N,2026-08-29T08:58:22Z
117001005965,2026-08-29,117001005965,INSTITUCIÓN EDUCATIVA INSTITUTO PABLO VI,INSTITUCION EDUCATIVA INSTITUTO PABLO VI,N,OFICIAL,IEPABLOVI@SEMMANIZALES.EDU.CO,CL 12 33 15,8832390,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,117.0,117.0,Afectación menor,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
117001005981,2026-08-29,117001005981,INSTITUCIÓN EDUCATIVA FE Y ALEGRIA LA PAZ,INSTITUCIÓN EDUCATIVA FE Y ALEGRIA LA PAZ,S,OFICIAL,IEFEYALEGRIA@SEMMANIZALES.EDU.CO,CALLE 48 CARRERA 12,8767899,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,842.0,842.0,Afectación menor,2 - MEDIA,5.074722000163898,-75.49499999965694,\N,2026-08-29T08:58:22Z
117001005990,2026-08-29,117001005990,INSTITUCIÓN EDUCATIVA BOSQUES DEL NORTE,INSTITUCIÓN EDUCATIVA BOSQUES DEL NORTE,S,OFICIAL,CBDELNORTE@EMTELSA.MULTINET.CO,CALLE 48E CARRERA 3F,8756955,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,1091.0,967.0,Sin afectación,2 - MEDIA,5.083055999989135,-75.48944399957472,\N,2026-08-29T08:58:22Z
117001006104,2026-08-29,117001006104,INSTITUCIÓN EDUCATIVA ADOLFO HOYOS OCAMPO,INSTITUCIÓN EDUCATIVA ADOLFO HOYOS OCAMPO,S,OFICIAL,IEADOLFOHOYOS@SEMMANIZALES.EDU.CO,CARRERA 13 CALLE 1A,8890652,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,202.0,195.0,Afectación parcial,2 - MEDIA,5.074167000332537,-75.53833299970596,\N,2026-08-29T08:58:22Z
117001006112,2026-08-29,117001006112,INSTITUCIÓN EDUCATIVA LA LINDA,INSTITUCIÓN EDUCATIVA LA LINDA,S,OFICIAL,COMLALINDA@EMTELSA.MULTI.NET.CO,LA LINDA,8708131,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,430.0,430.0,Afectación menor,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
117001006155,2026-08-29,117001006155,INSTITUCIÓN EDUCATIVA INSTITUTO TECNICO FRANCISCO JOSE DE CALDAS,INSTITUCIÓN EDUCATIVA INSTITUTO TECNICO FRANCISCO JOSE DE CALDAS,S,OFICIAL,IEITEC2012@GMAIL.COM,KR 23 35 58,8832845,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,1440.0,1440.0,Colapso parcial,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
117001006180,2026-08-29,117001005701,INSTITUCIÓN EDUCATIVA LA SULTANA,INSTITUCIÓN EDUCATIVA LA SULTANA SEDE A,N,OFICIAL,IELASULTANA@SEMMANIZALES.EDU.CO,KR 9 CL 66 A 09,8754548,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,175.0,175.0,Sin afectación,2 - MEDIA,5.061943999863356,-75.47166700036372,\N,2026-08-29T08:58:22Z
117001006902,2026-08-29,117001006902,INSTITUCIÓN EDUCATIVA INSTITUTO TÉCNICO MARCO FIDEL SUAREZ,INSTITUCIÓN EDUCATIVA INSTITUTO TÉCNICO MARCO FIDEL SUAREZ,S,OFICIAL,IEMARCOFIDELSUAREZ@SEMMANIZALES.EDU.CO,KR 10 12 B 65,8831476,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,510.0,510.0,Afectación menor,2 - MEDIA,5.075308729781807,-75.52346458009492,\N,2026-08-29T08:58:22Z
117001800111,2026-08-29,117001800111,INSTITUCIÓN EDUCATIVA SAN SEBASTIAN,INSTITUCIÓN EDUCATIVA SAN SEBASTIAN,N,OFICIAL,SECRETARIA@SANSEBASTIANMEGACOLEGIO.EDU.CO,IND CIUDADELA SAN SEBASTIAN,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17001,MANIZALES,MUNICIPIO,NO,NO,NO APLICA,3774,SECRETARÍA DE EDUCACIÓN DE MANIZALES,475.0,475.0,Afectación menor,2 - MEDIA,5.0870983452573295,-75.490819853874,\N,2026-08-29T08:58:22Z
117013000292,2026-08-29,117013000292,INSTITUCION EDUCATIVA LICEO CLAUDINA MUNERA,INSTITUCION EDUCATIVA LICEO CLAUDINA MUNERA - SEDE PRINCIPAL,N,OFICIAL,\N,CL 7 7 02,8514526 - 8514404,"MEDIA,BÁSICA SECUNDARIA",URBANA,17,CALDAS,17013,AGUADAS,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,274.0,274.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
117013000306,2026-08-29,117013000306,INSTITUCION EDUCATIVA MARINO GOMEZ ESTRADA,INSTITUCION EDUCATIVA MARINO GOMEZ ESTRADA - SEDE PRINCIPAL,N,OFICIAL,\N,KR 3 CL 17,8514529 - 8514530,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17013,AGUADAS,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,452.0,452.0,No aporta información,2 - MEDIA,5.605785454826998,-75.45112389974673,\N,2026-08-29T08:58:22Z
117013000322,2026-08-29,117013001086,INSTITUCION EDUCATIVA ROBERTO PELAEZ,PREESCOLAR Y BASICA PRIMARIA DIVINO NIÑO,N,OFICIAL,\N,CARRERA 6 CALLE 5,8514432 - 8514663,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17013,AGUADAS,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,107.0,107.0,No aporta información,2 - MEDIA,5.614029645828151,-75.4582378300599,\N,2026-08-29T08:58:22Z
117013000357,2026-08-29,117013000292,INSTITUCION EDUCATIVA LICEO CLAUDINA MUNERA,ESCUELA SANTA TERESITA,N,OFICIAL,\N,CARRERA 6 7-34,8514562,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17013,AGUADAS,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,244.0,244.0,No aporta información,2 - MEDIA,5.612692937409324,-75.45717341627974,\N,2026-08-29T08:58:22Z
117013000373,2026-08-29,117013001167,INSTITUCION EDUCATIVA ESCUELA  NORMAL SUPERIOR CLAUDINA MUNERA,ESCUELA NORMAL SUPERIOR CLAUDINA MÚNERA (ANEXA),N,OFICIAL,\N,CALLE 7 # 7-02.,8514680 - 8515661,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17013,AGUADAS,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,220.0,220.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
117013001086,2026-08-29,117013001086,INSTITUCION EDUCATIVA ROBERTO PELAEZ,INSTITUCION EDUCATIVA ROBERTO PELAEZ - SEDE PRINCIPAL,S,OFICIAL,COROPELA@COL.2TELECOM.COM.CO,CARRERA 3 # 6-41,8514140 - 8514761,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17013,AGUADAS,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,174.0,174.0,No aporta información,2 - MEDIA,5.611771000204586,-75.45886300000546,\N,2026-08-29T08:58:22Z
117013001167,2026-08-29,117013001167,INSTITUCION EDUCATIVA ESCUELA  NORMAL SUPERIOR CLAUDINA MUNERA,INSTITUCION EDUCATIVA ESCUELA  NORMAL SUPERIOR CLAUDINA MUNERA - SEDE PRINCIPAL,S,OFICIAL,CA01301@UBIGUANDO.COM.CO,CALLE 7 # 7-02..,8514680 - 8515661,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17013,AGUADAS,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,290.0,258.0,No aporta información,2 - MEDIA,5.6130560004236285,-75.45638900018713,\N,2026-08-29T08:58:22Z
117042000471,2026-08-29,117042000552,INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA,CENTRO EDUCATIVO SIMON BOLIVAR,N,OFICIAL,\N,CARRERA 6º Nº 19-27,8532226 - NO APLICA,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17042,ANSERMA,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,297.0,297.0,No aporta información,2 - MEDIA,5.2378927928735965,-75.78596877043718,\N,2026-08-29T08:58:22Z
117042000498,2026-08-29,117042000561,INSTITUCION EDUCATIVA DE OCCIDENTE,ESCUELA SAN JOSE,N,OFICIAL,\N,CRA. 4 CALLE 21,8532289 - NO APLICA,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17042,ANSERMA,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,245.0,245.0,No aporta información,2 - MEDIA,5.237917781627674,-75.78463983963677,\N,2026-08-29T08:58:22Z
117042000501,2026-08-29,117042000561,INSTITUCION EDUCATIVA DE OCCIDENTE,ESCUELA ANTONIO JOSE DE SUCRE,N,OFICIAL,\N,CRA. 4 #4-52,8532566 - NO APLICA,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17042,ANSERMA,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,194.0,194.0,No aporta información,2 - MEDIA,5.22761161067866,-75.78789808756278,\N,2026-08-29T08:58:22Z
117042000528,2026-08-29,117042000561,INSTITUCION EDUCATIVA DE OCCIDENTE,ESCUELA CELMIRA PIEDRAHITA,N,OFICIAL,\N,CRA. 4 #5-46,8532336 - NO APLICA,BÁSICA SECUNDARIA,URBANA,17,CALDAS,17042,ANSERMA,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,227.0,227.0,No aporta información,2 - MEDIA,5.228136200434626,-75.78764497016347,\N,2026-08-29T08:58:22Z
117042000536,2026-08-29,117042000561,INSTITUCION EDUCATIVA DE OCCIDENTE,ESCUELA CESAR AGUDELO,N,OFICIAL,\N,BARRIO CESAR AGUDELO,8532529 - NO APLICA,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17042,ANSERMA,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,152.0,152.0,No aporta información,2 - MEDIA,5.232134497271158,-75.78419709955911,\N,2026-08-29T08:58:22Z
117042000552,2026-08-29,117042000552,INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA,INSTITUCIÓN EDUCATIVA AURELIANO FLOREZ CARDONA  - SEDE PRINCIPAL,S,OFICIAL,\N,IND BARRIO LA PRADERA VIA MED.,8532347 - NO APLICA,"MEDIA,BÁSICA SECUNDARIA",URBANA,17,CALDAS,17042,ANSERMA,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,525.0,525.0,No aporta información,2 - MEDIA,5.246657874738556,-75.78128210958128,\N,2026-08-29T08:58:22Z
117042000561,2026-08-29,117042000561,INSTITUCION EDUCATIVA DE OCCIDENTE,INSTITUCION EDUCATIVA DE OCCIDENTE - SEDE PRINCIPAL,S,OFICIAL,\N,CRA. 5 #11-19,8532154 - NO APLICA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17042,ANSERMA,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,325.0,325.0,No aporta información,2 - MEDIA,5.232386059917604,-75.78728358960278,\N,2026-08-29T08:58:22Z
117042000650,2026-08-29,117042000650,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR REBECA SIERRA CARDONA,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR REBECA SIERRA CARDONA - SEDE PRINCIPAL,S,OFICIAL,\N,CALLE 24  CARRERA 1E ESQUINA,8532193 - NO APLICA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17042,ANSERMA,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,456.0,367.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
117042000684,2026-08-29,117042000552,INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA,ESCUELA SAN ISIDRO,N,OFICIAL,\N,BARRIO SAN ISIDRO,8532774 - NO APLICA,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17042,ANSERMA,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,84.0,84.0,No aporta información,2 - MEDIA,5.239919272561224,-75.78109381730782,\N,2026-08-29T08:58:22Z
117042000838,2026-08-29,117042000552,INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA,LICEO NOCTURNO ANSERMA,S,OFICIAL,\N,CRA. 4ª Nº 11-39,8532879 - NO APLICA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17042,ANSERMA,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,75.0,0.0,No aporta información,2 - MEDIA,5.13429599979712,-75.81247100000162,\N,2026-08-29T08:58:22Z
117050000251,2026-08-29,117050000324,INSTITUCION EDUCATIVA PIO XI,ESCUELA MANUEL GUTIERREZ ROBLEDO,N,OFICIAL,\N,CRA 4 CLL 3 NO 3-51,\N,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17050,ARANZAZU,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,223.0,223.0,No aporta información,2 - MEDIA,5.269549403036645,-75.49057528035138,\N,2026-08-29T08:58:22Z
117050000260,2026-08-29,117050000324,INSTITUCION EDUCATIVA PIO XI,ESCUELA MANUELA BELTRAN,N,OFICIAL,\N,SALIDA A MANIZALES (BARRIO LA FLORESTA),\N,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17050,ARANZAZU,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,47.0,47.0,No aporta información,2 - MEDIA,5.2691669997576716,-75.48638899997334,\N,2026-08-29T08:58:22Z
117050000278,2026-08-29,117050000316,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON,ESCUELA ANEXA POLICARPA SALAVARRIETA,N,OFICIAL,\N,CALLE 4A NO. 5-09,8510330 - NO APLICA,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17050,ARANZAZU,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,327.0,327.0,No aporta información,2 - MEDIA,5.270301721422736,-75.4912125901297,\N,2026-08-29T08:58:22Z
117050000316,2026-08-29,117050000316,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON - SEDE PRINCIPAL,N,OFICIAL,ENSARANZAZU@YAHOO.COM,CARRERA 6º Nº 5-08,8510372 - 8510230,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,17,CALDAS,17050,ARANZAZU,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,437.0,302.0,No aporta información,2 - MEDIA,5.271610212346547,-75.49116857807066,\N,2026-08-29T08:58:22Z
117050000324,2026-08-29,117050000324,INSTITUCION EDUCATIVA PIO XI,INSTITUCION EDUCATIVA PIO XI - SEDE PRINCIPAL,N,OFICIAL,\N,KR 6 4 01,8510240 - NO APLICA,"MEDIA,BÁSICA SECUNDARIA",URBANA,17,CALDAS,17050,ARANZAZU,MUNICIPIO,NO,NO,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,292.0,292.0,No aporta información,2 - MEDIA,5.2710986600636485,-75.49175529293555,\N,2026-08-29T08:58:22Z
117088000115,2026-08-29,117088000255,INSTITUCION EDUCATIVA CRISTO REY,CENTRO DOCENTE MANUELA BELTRAN,N,OFICIAL,\N,CARRERA 3 6-26,8601029,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,17,CALDAS,17088,BELALCÁZAR,MUNICIPIO,NO,SÍ,NO APLICA,3773,SECRETARÍA DE EDUCACIÓN DE CALDAS,138.0,138.0,No aporta información,2 - MEDIA,4.990789736014027,-75.81248875160995,\N,2026-08-29T08:58:22Z
